login_id,user_id,timestamp,ip_address,city,country,geolocation_lat,geolocation_lon,user_agent,login_success,mfa_change_flag,impossible_travel_flag,typing_cadence_ms,session_id
LGN0005122,U0417,2026-02-27T22:51:22.207277,50.227.169.14,New Kimberlyberg,BI,38.3700975,159.565459,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.1),1,0,0,85,9b75e29a-7cca-4983-b4c1-e574662cbb22
LGN0005123,U0247,2026-02-26T17:39:22.207362,48.230.7.205,East Joseph,SM,-44.2014465,110.765786,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; fa-IR) AppleWebKit/532.24.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.24.7",1,0,0,131,6019b768-7d63-4d2a-a766-4c532cd7c06f
LGN0005124,U0133,2026-02-27T00:41:22.207458,223.165.198.24,Pamelashire,AO,-42.025632,-90.284696,"Mozilla/5.0 (Linux; Android 7.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/38.0.886.0 Safari/534.2",1,0,0,173,f0e42d0c-f3c3-4a93-a204-620afacc4df4
LGN0005125,U0440,2026-02-26T14:08:22.207569,54.1.252.212,Johnstonborough,BH,68.3543745,-144.591382,Opera/9.82.(Windows NT 5.1; hak-TW) Presto/2.9.176 Version/10.00,1,0,0,283,27ff21b2-8828-4aae-8e84-d619ea093823
LGN0005126,U0164,2026-03-03T18:43:22.207670,42.93.174.120,West Deborah,WS,71.6939025,108.045839,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.3.1 (KHTML, like Gecko) Version/5.0.4 Safari/535.3.1",1,0,0,388,eca21a5a-5544-4cb1-a3b6-fc567942c973
LGN0005127,U0467,2026-03-04T19:04:22.207769,221.146.141.59,South Jenniferland,MN,5.6916425,-29.247343,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),1,0,0,299,d7e64ce9-ef8c-4dec-b481-fc884ee92ead
LGN0005128,U0249,2026-03-05T05:42:22.207859,106.255.88.69,Francesside,NA,38.7114305,-15.625485,Opera/9.91.(X11; Linux i686; se-NO) Presto/2.9.190 Version/11.00,1,0,0,324,b1ca2194-ba9a-4767-ac32-17c0eb5830c9
LGN0005129,U0440,2026-03-04T22:07:22.207948,64.30.186.239,Michaelhaven,NZ,-50.3933925,150.007174,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.0),1,0,0,223,b0a133a1-02e2-4afa-855c-4b5612dc7dff
LGN0005130,U0321,2026-03-05T07:38:22.208032,139.216.61.108,North Jessicaport,ET,-65.3709155,-154.175912,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_2; rv:1.9.6.20) Gecko/8266-01-01 03:02:36.618591 Firefox/3.6.14,1,0,0,366,3fc377cc-6833-4b73-9073-7c15fe17b243
LGN0005131,U0204,2026-03-02T07:04:22.208169,152.203.37.89,Melanieville,PA,32.498544,136.601798,"Mozilla/5.0 (Linux; Android 5.1.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/32.0.826.0 Safari/531.0",1,0,0,266,3c556412-4afd-42a7-a12d-d18bd53b64df
LGN0005132,U0198,2026-03-03T17:42:22.208280,114.10.106.41,North Jenniferchester,ML,25.3131915,176.600526,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.6.7 (KHTML, like Gecko) Version/4.0.2 Safari/534.6.7",1,0,0,162,8da05119-8eec-414b-9873-a79f72fd60be
LGN0005133,U0202,2026-03-01T11:54:22.208380,10.251.243.66,Jenniferfurt,MG,-4.2870895,82.605975,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/31.0.835.0 Safari/535.0",1,1,0,288,61c88379-1fb2-41c5-b458-14dfbdb881dd
LGN0005134,U0113,2026-03-05T01:43:22.208488,100.28.164.245,North Melissa,BB,-71.7902785,39.584376,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/47.0.876.0 Safari/534.2",1,0,0,318,58a15076-31c8-454c-aa0c-709e42ee2db9
LGN0005135,U0474,2026-03-03T12:43:22.208597,186.233.87.167,Michaelport,VA,-61.1222705,98.054586,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_7) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/29.0.840.0 Safari/535.2",1,0,0,191,680fc735-a619-4250-85ee-41fbe4bd1e4c
LGN0005136,U0403,2026-03-01T09:12:22.208704,187.213.83.67,New Cody,PY,25.8340835,105.570727,Mozilla/5.0 (Windows CE; ms-MY; rv:1.9.0.20) Gecko/2734-07-14 19:26:45.688911 Firefox/3.8,1,0,0,130,215d39b7-511a-46aa-9394-35f288e53c5f
LGN0005137,U0016,2026-03-02T20:15:22.208837,163.86.143.89,Kellyport,DZ,-43.5742455,147.415568,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/9.8j8195.0 Mobile/96R271 Safari/535.1",1,0,0,145,6d5e1336-4e35-4c12-b67a-9b8d5cbbde7c
LGN0005138,U0262,2026-02-27T06:13:22.208981,128.218.62.38,South Jasonmouth,PH,2.359832,-170.19777,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/24.0.833.0 Mobile/88Y896 Safari/531.1",1,0,0,350,d5bc2eec-db43-449c-8225-f6fd6daf2fe0
LGN0005139,U0428,2026-02-28T14:37:22.209091,22.245.199.85,Craigton,MM,85.1724915,-148.031316,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.1),1,0,0,170,8705353e-8b8b-4560-ae94-55e7c0d4c173
LGN0005140,U0301,2026-02-27T17:07:22.209175,43.232.147.228,East Jasminehaven,BD,-84.021087,-53.65394,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/17.0.835.0 Safari/532.2",1,0,0,151,b0d66c65-0d7c-47f7-928d-a886f5969aa1
LGN0005141,U0490,2026-02-26T13:08:22.209284,57.240.41.171,Wilsonborough,PY,-34.1817085,32.91565,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0),0,1,0,85,5900f38a-fb8f-4eaf-b7cb-9c4e67ff7b21
LGN0005142,U0409,2026-03-03T23:11:22.209381,103.115.89.254,Cherylmouth,YE,65.917978,23.870663,Opera/9.86.(Windows 98; sid-ET) Presto/2.9.186 Version/12.00,1,0,0,388,6c1e8908-e5fa-4500-89b2-933fc6ba068f
LGN0005143,U0249,2026-03-02T11:39:22.209469,38.185.82.149,West Michelleport,ZA,-21.404931,-82.942555,Opera/8.38.(Windows NT 6.1; xh-ZA) Presto/2.9.162 Version/12.00,1,0,0,278,d7c3f7f1-70b3-4564-abdf-afdf879d7a2b
LGN0005144,U0236,2026-02-27T21:39:22.209560,32.9.193.58,Katiehaven,KH,-6.547759,-142.916537,Opera/8.78.(Windows NT 5.1; ur-IN) Presto/2.9.180 Version/10.00,1,0,0,398,3285b60b-8184-4848-825d-c07098eb0813
LGN0005145,U0215,2026-02-27T07:01:22.209649,109.56.242.233,Port Jasminechester,CO,-73.943587,90.525761,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.0),1,1,0,352,fc0ec179-e30d-460d-bdad-2fa2036e7686
LGN0005146,U0074,2026-03-04T16:05:22.209735,123.21.176.6,Janiceside,BJ,-49.002921,-76.946595,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/44.0.887.0 Safari/535.0",1,0,0,267,22240d53-0639-4937-9ee7-15a64bc97515
LGN0005147,U0059,2026-02-27T00:30:22.209842,194.224.191.61,Lake Michaelfort,SE,52.1645865,82.471165,Opera/8.56.(X11; Linux i686; xh-ZA) Presto/2.9.162 Version/12.00,1,0,0,150,5a69df8b-d0fa-4176-ab7b-9f36741a92c3
LGN0005148,U0414,2026-02-27T12:15:22.209934,132.164.87.24,North Markport,KP,13.6938485,-170.032344,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_3; rv:1.9.4.20) Gecko/5706-02-15 05:06:33.746078 Firefox/5.0,1,0,0,100,ed2909d8-7c8a-4198-bf86-89bc243732e9
LGN0005149,U0452,2026-02-28T20:13:22.210068,209.173.104.21,Port Charlesville,EC,6.677141,167.378598,Opera/9.33.(X11; Linux x86_64; hsb-DE) Presto/2.9.179 Version/10.00,1,0,0,394,1ac474d7-f523-408a-9570-6d4dd11054ef
LGN0005150,U0475,2026-03-03T13:10:22.210161,155.37.114.246,South Kellichester,TR,60.4634365,128.816208,Opera/8.67.(Windows 98; Win 9x 4.90; it-CH) Presto/2.9.185 Version/12.00,1,0,0,325,5093d918-91ec-4652-8bfe-714c86d06b6e
LGN0005151,U0418,2026-02-28T19:05:22.210252,36.213.64.220,Erictown,IQ,65.651093,64.913724,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.1),1,0,0,205,0e12d77f-d049-4072-82d8-03c3146d5b58
LGN0005152,U0350,2026-03-04T11:30:22.210340,182.95.188.152,West Johnberg,CU,55.296303,146.407801,Mozilla/5.0 (Android 2.2.3; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,1,0,0,257,838296f3-9138-4ebd-bf0a-16ace34773dc
LGN0005153,U0378,2026-03-04T17:28:22.210474,68.60.92.108,New Ivanton,SZ,6.4559015,-163.224374,Opera/8.79.(Windows NT 6.0; bs-BA) Presto/2.9.175 Version/10.00,1,0,0,273,d2243904-e92a-4b3e-a12a-fb1f6c81286d
LGN0005154,U0447,2026-03-04T21:36:22.210567,151.228.115.89,Mooretown,SE,88.8073775,52.757569,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.0),1,0,0,321,d4a5fbd1-3e21-4b39-8768-78a8d7ac293d
LGN0005155,U0360,2026-03-04T01:56:22.210665,64.68.103.175,Adamsside,TO,81.8251365,-101.076748,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8491-02-08 21:48:33.061218 Firefox/3.6.14,1,0,0,182,5268ddf5-b119-4ddf-93b7-811ed2624803
LGN0005156,U0242,2026-02-28T13:43:22.210813,118.196.197.194,Harrisland,GD,11.049996,41.219736,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_1; rv:1.9.2.20) Gecko/3377-05-04 12:34:31.782684 Firefox/13.0,1,0,1,37,54a3d9f6-bec9-4496-a2fb-68c552d5cc0c
LGN0005157,U0379,2026-03-02T22:42:22.210958,215.210.140.165,East Vickibury,SR,78.602731,74.84669,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; hi-IN) AppleWebKit/535.25.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.25.3",1,0,0,249,7ee19f90-9498-4885-8a06-f34c3ae8687f
LGN0005158,U0374,2026-02-26T12:43:22.211062,191.219.100.33,North Johnport,AF,-89.0069875,140.606101,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4609-09-03 10:52:47.154739 Firefox/3.6.7,1,0,0,261,a23f891a-af15-41b0-ae27-ad5b61ef5874
LGN0005159,U0455,2026-03-05T10:18:22.211197,81.230.131.184,Phillipland,MX,-50.3687555,104.456201,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.1),0,0,1,15,6c049c7c-c769-49d2-bcfb-bacb237012ba
LGN0005160,U0005,2026-03-02T23:30:22.211282,124.55.179.179,North Melissafort,CO,-1.6230085,-170.976036,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/31.0.853.0 Safari/531.2",1,0,0,291,993fd04e-57d9-4ce8-9f10-4732e7215132
LGN0005161,U0226,2026-03-03T17:48:22.211392,183.206.200.123,Fritzmouth,CG,-63.2011995,54.56834,Mozilla/5.0 (Android 2.3.7; Mobile; rv:62.0) Gecko/62.0 Firefox/62.0,1,0,0,179,6154115f-fad8-4a18-ba40-14e723b507bf
LGN0005162,U0072,2026-02-27T19:44:22.211535,218.230.8.254,North Alisonfurt,IE,-27.1794235,52.319491,"Mozilla/5.0 (Windows CE) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/30.0.806.0 Safari/531.2",1,0,0,92,211cedbc-dbb0-4804-b623-ab49ed749591
LGN0005163,U0105,2026-03-05T09:18:22.211645,196.154.53.12,Brownville,FI,22.590257,108.055446,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sv-FI) AppleWebKit/532.14.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.14.6",1,1,0,224,9f757608-08c4-4a00-b7dc-2c81f50646aa
LGN0005164,U0236,2026-03-02T14:36:22.211756,195.77.233.156,West Allen,PK,23.2821965,-33.803735,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/30.0.890.0 Mobile/99F289 Safari/533.0",1,0,0,215,6b00a437-e763-4361-9f6c-52374cbc3200
LGN0005165,U0120,2026-02-28T23:09:22.211866,86.181.176.93,Billyville,UY,-78.8245115,70.420065,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/35.0.847.0 Safari/536.2",1,0,0,287,38566d52-9372-4b35-951b-ab463b80867c
LGN0005166,U0301,2026-02-26T20:52:22.211973,102.58.222.24,South Charlesville,PW,-64.7866885,133.703145,Mozilla/5.0 (Android 2.3.4; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,1,0,0,189,b65c138f-0ff1-4037-b906-6a47a8c2d0cf
LGN0005167,U0239,2026-03-02T16:07:22.212106,106.217.19.203,Copelandview,LA,77.2191765,-33.922404,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3; rv:1.9.3.20) Gecko/2849-06-16 20:36:44.779224 Firefox/13.0,1,0,0,362,801bc2c6-f13a-4032-b1f6-f98859657a71
LGN0005168,U0288,2026-03-01T13:03:22.212251,204.235.224.177,East Jessica,SR,89.8667495,-70.93345,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/63.0.891.0 Safari/534.2",1,1,0,172,10e02772-7ec4-4164-ac54-ec57173c903e
LGN0005169,U0151,2026-02-27T19:47:22.212529,98.208.170.54,Annafort,TG,-78.379517,-32.050015,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.0),1,0,0,221,307d5662-5228-450e-a3ac-b7bece3e79b1
LGN0005170,U0092,2026-03-03T14:26:22.212651,18.223.175.17,North Lisa,WS,63.361938,-118.364276,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_2; rv:1.9.6.20) Gecko/2899-03-03 02:20:26.703320 Firefox/3.6.2,1,0,0,203,fabc35d9-d00e-4b10-b12f-d0a54ed7855a
LGN0005171,U0210,2026-03-01T17:10:22.212822,155.105.246.40,Flynnville,MD,-18.728056,-9.943389,Mozilla/5.0 (Android 3.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,1,0,0,372,afdd23a2-6693-4686-b226-78354b71c3d4
LGN0005172,U0081,2026-02-26T12:52:22.213024,176.32.19.113,New Donna,KN,-52.7062945,120.649653,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.34.7 (KHTML, like Gecko) Version/5.0 Safari/533.34.7",1,0,0,294,6f724d09-f047-443d-94f1-62c008879a84
LGN0005173,U0492,2026-03-02T03:12:22.213135,194.116.150.185,South Kathleen,BZ,-21.32266,56.842941,Mozilla/5.0 (Android 2.3.2; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,1,0,0,132,cc56cbf4-da28-4378-9948-eb4b79298579
LGN0005174,U0344,2026-02-27T21:46:22.213275,209.130.40.253,Katieberg,AU,69.678896,152.529319,Mozilla/5.0 (Windows CE; bo-IN; rv:1.9.1.20) Gecko/4727-07-02 17:53:28.830139 Firefox/3.6.6,1,0,0,140,5a673c90-828a-464b-9f39-78b42e5d9880
LGN0005175,U0389,2026-02-28T12:38:22.213409,16.23.123.238,Monicaton,CI,3.6295515,8.264178,"Mozilla/5.0 (Linux; Android 4.0.3) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/46.0.875.0 Safari/534.0",1,0,0,232,b8fa9cea-f98b-4e41-9bac-26344e47a6d4
LGN0005176,U0101,2026-03-03T04:18:22.213519,138.231.178.88,East Ronald,MZ,-23.159896,17.923592,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/49.0.884.0 Safari/534.0",1,0,0,210,f9c105b7-7c85-4b44-8268-ea96718a1fcc
LGN0005177,U0401,2026-03-03T00:55:22.213629,140.130.255.17,Tonyton,SB,74.2788945,-57.139378,Opera/8.99.(X11; Linux x86_64; mg-MG) Presto/2.9.177 Version/11.00,1,0,0,341,b1f919b1-50bb-48db-b883-bb0c5eb2a2a9
LGN0005178,U0110,2026-02-27T16:21:22.213720,38.141.67.187,New Haley,GM,10.944735,126.09452,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.0),1,0,0,294,d5ab19cb-f562-4f0e-bf77-da55d676d9fa
LGN0005179,U0097,2026-03-05T02:46:22.213805,209.127.74.250,East Ryanland,CO,45.6114945,-2.05262,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.35.1 (KHTML, like Gecko) Version/5.0.5 Safari/534.35.1",1,0,0,218,0e0404ef-e924-4997-baab-a55bbbbc9f12
LGN0005180,U0015,2026-02-26T23:42:22.213908,205.250.97.227,Deborahberg,SB,-45.731759,-97.226338,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/57.0.878.0 Mobile/63M481 Safari/534.2",1,0,0,289,a2138de5-047c-4ca7-a80e-8154a5b7657e
LGN0005181,U0305,2026-03-05T07:22:22.214021,59.207.27.174,Tiffanytown,MH,27.071117,-113.633829,Opera/8.38.(X11; Linux i686; ln-CD) Presto/2.9.182 Version/12.00,1,0,1,23,29842d97-972e-4825-8404-a05b4eebcbcc
LGN0005182,U0375,2026-02-26T22:06:22.214110,123.18.124.230,Tammyshire,BJ,-77.3777225,-152.787363,Mozilla/5.0 (Windows NT 11.0; hak-TW; rv:1.9.2.20) Gecko/6940-02-03 06:11:26.711273 Firefox/3.6.4,1,0,0,207,ff153264-f84d-488f-bf45-99ff28f1dc85
LGN0005183,U0279,2026-03-02T00:27:22.214246,105.117.80.153,West Sharonfurt,LK,16.0445865,-117.571248,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/26.0.867.0 Mobile/09E165 Safari/533.0",1,0,0,120,8b244932-64b7-4e9a-a1cb-a88c52ed64f6
LGN0005184,U0058,2026-03-03T02:31:22.214357,218.254.24.32,Mcmahonbury,AR,-67.033658,35.995142,Opera/9.62.(X11; Linux x86_64; ht-HT) Presto/2.9.160 Version/10.00,1,0,0,367,cb3d200c-7e19-438f-821b-0c2e6fb980f5
LGN0005185,U0474,2026-03-05T05:03:22.214460,128.142.121.251,Jeffreyfurt,RU,45.937877,-45.016877,Opera/8.84.(Windows NT 4.0; tcy-IN) Presto/2.9.162 Version/11.00,1,0,0,103,f4a623af-a8e6-4233-84e1-4c70bce512ef
LGN0005186,U0048,2026-03-01T07:43:22.214549,96.223.207.113,Morrisburgh,BB,79.0531915,145.772824,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.46.4 (KHTML, like Gecko) Version/4.1 Safari/534.46.4",1,0,0,236,38f2cf2e-b5dc-4408-8a33-f51c27880fec
LGN0005187,U0307,2026-02-27T07:04:22.214659,170.29.33.151,South Emilyville,YE,-0.150854,63.006362,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.40.6 (KHTML, like Gecko) Version/5.0 Safari/533.40.6",1,0,0,343,ed6e0811-a377-4396-b063-2edbc851d06d
LGN0005188,U0263,2026-03-01T10:35:22.214760,189.100.27.220,North Katherine,SZ,64.221699,-154.559477,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; rv:1.9.4.20) Gecko/5601-05-26 10:04:00.521484 Firefox/3.8,1,0,0,115,a462c62d-81d6-4086-8d84-cfd8ea1deb35
LGN0005189,U0233,2026-03-04T22:01:22.214892,168.98.223.134,North Theresaburgh,QA,46.70776,108.564283,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_3 rv:2.0; mt-MT) AppleWebKit/534.35.3 (KHTML, like Gecko) Version/4.0.3 Safari/534.35.3",1,0,0,193,8024ad99-83ff-4305-9d36-bfb3132dec9b
LGN0005190,U0197,2026-02-28T13:47:22.214992,158.139.45.158,South Logan,TZ,83.112153,105.115207,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ka-GE) AppleWebKit/534.6.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6534.6.5",0,0,0,309,16fcbfa6-2660-46df-83eb-02280bea4f16
LGN0005191,U0196,2026-03-03T17:34:22.215096,190.191.182.8,Timbury,BE,83.053013,-156.599782,Opera/8.14.(Windows NT 5.1; ko-KR) Presto/2.9.171 Version/10.00,1,0,0,176,cbbed4db-e7f1-4ec2-a95b-fcdd39249d94
LGN0005192,U0030,2026-03-01T17:14:22.215185,18.253.70.107,North Catherine,MW,-25.7765625,63.753218,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/50.0.833.0 Safari/535.1",1,0,0,101,83aa919e-0a48-4857-844d-9464a43a2e72
LGN0005193,U0039,2026-03-05T08:35:22.215292,189.143.124.84,Johnsonport,TO,-5.029855,-138.322901,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_9; rv:1.9.6.20) Gecko/2414-06-04 00:24:40.367014 Firefox/3.6.6,1,0,0,170,40fdfbf9-b810-464b-a559-d200694aada7
LGN0005194,U0182,2026-02-27T09:23:22.215437,105.117.245.9,Roberttown,AM,-41.0836715,-152.261398,Opera/9.47.(Windows NT 5.1; ss-ZA) Presto/2.9.175 Version/10.00,1,0,0,195,4b158c5a-765c-423c-8c56-39e27b4a38d7
LGN0005195,U0051,2026-02-28T03:47:22.215527,52.103.200.166,Stewartville,NE,6.4961645,-171.481193,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; hsb-DE) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.50.2",1,0,0,126,0e097d80-95ad-4311-b6ef-0035e6b7906a
LGN0005196,U0030,2026-02-28T06:27:22.215639,31.210.180.12,Oneillview,BJ,49.1491345,-5.217053,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/21.0.877.0 Mobile/75T200 Safari/535.1",1,0,0,341,c527841f-a5f6-47b6-9ba1-b9d11cc90b5d
LGN0005197,U0100,2026-02-27T18:28:22.215761,79.156.48.21,Mcdonaldshire,MH,-83.9527695,-103.74017,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/51.0.805.0 Mobile/49E660 Safari/533.2",1,0,0,263,00ec2731-4790-4689-bb80-7506ddef65b4
LGN0005198,U0147,2026-03-02T06:01:22.215887,146.122.123.224,East Anthonystad,VA,-18.9492045,17.03041,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5 rv:4.0; hne-IN) AppleWebKit/531.9.5 (KHTML, like Gecko) Version/4.0.4 Safari/531.9.5",1,0,0,276,160d371b-5288-442f-9e95-8ba52d741d1e
LGN0005199,U0091,2026-03-04T15:15:22.215986,137.138.242.240,Mccormickshire,DM,9.522412,104.968592,Mozilla/5.0 (Windows CE; sr-RS; rv:1.9.2.20) Gecko/3435-05-18 06:08:26.020691 Firefox/3.6.18,1,0,0,165,ca114a74-b586-4e20-b919-35e85d8ebb7d
LGN0005200,U0352,2026-03-03T12:51:22.216132,190.92.103.172,Port Cassandra,PE,24.9994665,63.787714,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.1),1,0,0,324,99c597d8-fd50-4d5a-8c5d-9e9a0b7b312b
LGN0005201,U0416,2026-02-28T06:55:22.216217,218.233.139.154,Davidhaven,SC,-58.098534,152.981307,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/31.0.872.0 Safari/532.0",1,0,0,129,28874596-6fc3-4a7a-86b3-7654858bfc45
LGN0005202,U0044,2026-02-27T22:00:22.216326,115.187.189.201,Doughertyfurt,FM,-52.6840145,-46.489831,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_3; rv:1.9.4.20) Gecko/3313-06-19 13:42:20.313339 Firefox/3.6.3,1,0,0,192,533b6a30-e41b-40fe-8eba-5b1b51bab1f4
LGN0005203,U0267,2026-03-02T01:40:22.216470,105.60.130.113,North Monica,MT,78.9510965,-149.782342,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/62.0.806.0 Safari/531.0",0,0,0,328,79f8506e-d014-4538-a440-2c805d6cd4c6
LGN0005204,U0132,2026-02-27T21:43:22.216578,214.1.195.183,New Stevenview,LY,7.2912245,-119.528647,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.9.5 (KHTML, like Gecko) Version/5.0.4 Safari/532.9.5",1,0,0,242,1f23538a-52d4-4a06-a365-3521915f8fe9
LGN0005205,U0094,2026-03-01T19:58:22.216680,136.204.37.93,West Franciscoton,RO,-88.221697,139.325776,Mozilla/5.0 (Android 1.0; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0,1,0,0,130,5c5b0eb3-cd0e-4a7c-b1d2-578ac8c4dfeb
LGN0005206,U0291,2026-03-02T21:44:22.216815,61.6.168.4,Audreyton,ID,57.2203465,77.889566,Mozilla/5.0 (Windows CE; ber-DZ; rv:1.9.0.20) Gecko/2708-12-30 00:04:18.210606 Firefox/3.8,1,1,0,206,88e06d16-84fc-4fde-a188-1bcc30ca617b
LGN0005207,U0180,2026-02-27T14:47:22.216947,181.139.179.165,Michaelmouth,IS,-59.8432385,-24.29807,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/32.0.822.0 Safari/536.1",1,0,0,101,a399328a-5f8b-481e-a42d-71c4f6b48f27
LGN0005208,U0379,2026-03-04T04:00:22.217057,41.244.133.182,Scottshire,SA,-10.166774,-117.443897,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.22.5 (KHTML, like Gecko) Version/5.0.5 Safari/533.22.5",0,0,0,318,30697259-f70d-4310-9dab-8683e742c180
LGN0005209,U0308,2026-03-02T04:01:22.217169,184.65.182.32,East Brianmouth,VE,42.826386,146.059732,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0),1,0,0,119,c3f14453-3c9e-45f2-aac4-843a8e669869
LGN0005210,U0149,2026-02-26T16:40:22.217258,7.78.56.153,Port Nancyburgh,FJ,-61.3595135,100.15186,Mozilla/5.0 (Windows NT 6.1; uk-UA; rv:1.9.2.20) Gecko/4062-07-18 06:32:04.708130 Firefox/3.8,1,0,0,240,6839edc8-5035-4be4-934b-f61761298e24
