transaction_id,user_id,timestamp,amount,currency,transaction_type,merchant_id,merchant_category,ip_address,device_id,geolocation_lat,geolocation_lon,status,is_fraud
TXN0006096,U0490,2026-03-02T02:19:21.318101,451.9,USD,purchase,MER-LacM-3723,atm,179.230.120.43,DEV-57010738,35.204791,65.078544,approved,0
TXN0006097,U0167,2026-02-27T10:40:21.318163,387.63,USD,purchase,MER-vXfZ-0499,wire,189.0.39.124,DEV-73018298,-31.1633035,-163.145696,approved,0
TXN0006098,U0201,2026-02-28T15:34:21.318223,363.51,USD,purchase,MER-hyBB-3749,crypto,14.214.120.71,DEV-20732190,-70.0159165,-86.188875,approved,0
TXN0006099,U0035,2026-03-01T03:31:21.318284,414.06,USD,purchase,MER-caZe-8777,travel,156.131.244.62,DEV-56885225,-44.432606,51.871861,approved,0
TXN0006100,U0011,2026-02-26T17:39:21.318345,302.47,USD,bill_pay,MER-FKzw-8231,food,43.249.175.30,DEV-26158239,3.1764215,153.958214,approved,0
TXN0006101,U0001,2026-03-02T19:31:21.318406,11.93,USD,wire_transfer,MER-YBmP-8851,retail,72.88.152.176,DEV-13246835,67.506052,-147.098962,approved,0
TXN0006102,U0314,2026-03-04T23:00:21.318466,256.3,USD,purchase,MER-faEb-5366,wire,76.99.113.227,DEV-07943936,65.8627315,106.907887,approved,0
TXN0006103,U0193,2026-03-02T18:41:21.318527,357.53,USD,purchase,MER-EfHL-8077,wire,212.110.155.74,DEV-71091264,77.200624,9.841974,approved,0
TXN0006104,U0218,2026-02-26T12:34:21.318588,428.7,USD,wire_transfer,MER-LMRH-0620,retail,207.37.169.140,DEV-62245929,-30.413625,81.238913,approved,0
TXN0006105,U0024,2026-03-02T12:54:21.318649,232.7,USD,purchase,MER-Odwh-2509,atm,44.160.59.52,DEV-61695021,-10.73439,-116.7026,approved,0
TXN0006106,U0133,2026-02-26T18:58:21.318712,103.81,USD,purchase,MER-Qbuv-0978,crypto,213.57.191.76,DEV-10578430,-33.7112865,-97.990161,approved,0
TXN0006107,U0097,2026-03-02T00:39:21.318774,421.89,USD,wire_transfer,MER-jPUk-7128,wire,34.100.168.119,DEV-03958689,8.0219685,-82.504487,approved,0
TXN0006108,U0215,2026-03-04T19:49:21.318835,317.09,USD,wire_transfer,MER-MhQn-6980,wire,141.199.159.116,DEV-00099671,39.330716,-2.53003,approved,0
TXN0006109,U0130,2026-03-05T08:58:21.318895,350.63,USD,bill_pay,MER-hWBa-4170,wire,58.199.79.232,DEV-07921121,-62.427852,-73.552369,approved,0
TXN0006110,U0405,2026-03-04T17:11:21.318961,304.4,USD,purchase,MER-USyo-1675,atm,22.36.145.107,DEV-62218167,54.109681,-148.996023,approved,0
TXN0006111,U0328,2026-03-03T17:17:21.319022,349.37,USD,purchase,MER-bwcf-6837,wire,77.131.255.75,DEV-67523838,-85.2925865,168.894909,approved,0
TXN0006112,U0385,2026-02-26T22:56:21.319083,329.78,USD,atm_withdrawal,MER-VGaf-5620,crypto,63.104.132.158,DEV-13927267,25.2285355,137.453702,approved,0
TXN0006113,U0096,2026-02-27T09:09:21.319144,323.49,USD,bill_pay,MER-reDb-8882,crypto,214.213.156.47,DEV-50634740,0.887827,166.492361,approved,0
TXN0006114,U0166,2026-03-04T18:34:21.319205,320.84,USD,purchase,MER-OUDl-1450,wire,182.76.180.211,DEV-41239842,42.47802,-136.170498,approved,0
TXN0006115,U0203,2026-03-01T07:59:21.319266,158.03,USD,wire_transfer,MER-jsGP-0147,crypto,51.228.149.227,DEV-98829741,-0.848188,-148.483551,approved,0
TXN0006116,U0223,2026-03-03T04:52:21.319326,268.5,USD,purchase,MER-WvXL-0702,travel,179.76.252.247,DEV-42132346,18.4817475,140.702178,approved,0
TXN0006117,U0001,2026-03-04T14:37:21.319387,84.66,USD,bill_pay,MER-flGw-5501,crypto,194.166.228.5,DEV-32114241,72.1249685,-9.752878,approved,0
TXN0006118,U0402,2026-03-03T02:35:21.319449,320.86,USD,purchase,MER-YNFO-4772,crypto,176.123.27.90,DEV-74698619,75.446268,-15.543767,approved,0
TXN0006119,U0405,2026-03-01T16:18:21.319510,144.97,USD,purchase,MER-MaVh-0580,crypto,28.235.183.51,DEV-39341225,18.324019,138.297061,approved,0
TXN0006120,U0321,2026-03-02T20:54:21.319571,309.6,USD,purchase,MER-tKrl-2294,travel,51.127.248.161,DEV-49152842,-58.8989555,-56.602884,approved,0
TXN0006121,U0146,2026-03-03T01:15:21.319632,18.92,USD,bill_pay,MER-WJKA-3497,food,46.236.128.140,DEV-71596611,-20.071475,-158.505155,approved,0
TXN0006122,U0032,2026-03-01T11:53:21.319693,32.52,USD,purchase,MER-SwtN-7975,retail,5.56.233.71,DEV-71071006,25.621999,-175.465757,declined,0
TXN0006123,U0221,2026-02-27T10:34:21.319754,362.15,USD,purchase,MER-cHNj-3353,atm,21.111.255.161,DEV-55919039,48.504207,-10.736235,approved,0
TXN0006124,U0052,2026-03-01T10:15:21.319815,238.44,USD,purchase,MER-DqCo-3939,retail,192.236.83.198,DEV-48018309,73.049895,105.229568,approved,0
TXN0006125,U0109,2026-03-05T06:28:21.319876,82.01,USD,purchase,MER-ToTR-6022,food,125.144.154.171,DEV-27532927,-14.757515,34.064296,approved,0
TXN0006126,U0049,2026-02-28T17:59:21.319938,298.56,USD,bill_pay,MER-IjbB-7598,retail,95.31.238.153,DEV-36003341,30.1620365,86.684655,approved,0
TXN0006127,U0064,2026-03-03T15:08:21.319999,205.23,USD,wire_transfer,MER-mVDg-1940,retail,38.229.50.71,DEV-49715092,-29.45085,77.579475,approved,0
TXN0006128,U0163,2026-03-03T04:35:21.320060,454.34,USD,purchase,MER-deMd-8193,crypto,148.26.135.59,DEV-99604315,-23.2104695,161.24877,approved,0
TXN0006129,U0278,2026-02-28T11:41:21.320122,247.38,USD,purchase,MER-cCqb-4254,retail,182.165.82.228,DEV-76090205,61.6663095,-34.802933,approved,0
TXN0006130,U0389,2026-02-26T14:39:21.320183,51.11,USD,bill_pay,MER-aLuE-9216,atm,8.146.115.224,DEV-16928744,-51.4984015,-26.984556,approved,0
TXN0006131,U0097,2026-03-01T15:47:21.320244,178.31,USD,purchase,MER-evOy-8131,wire,37.62.224.43,DEV-64103308,-30.701775,144.728042,approved,0
TXN0006132,U0288,2026-03-03T08:35:21.320305,44.19,USD,purchase,MER-AkZP-2493,travel,86.152.155.98,DEV-67619219,-16.2853485,-176.859371,approved,0
TXN0006133,U0360,2026-02-27T06:18:21.320366,51.0,USD,bill_pay,MER-jqus-1945,crypto,55.104.216.176,DEV-86538133,30.192126,139.695327,approved,0
TXN0006134,U0223,2026-03-03T15:51:21.320427,315.37,USD,purchase,MER-lGrd-7679,retail,19.4.166.102,DEV-28235778,80.4210195,61.81637,declined,0
TXN0006135,U0298,2026-03-02T20:27:21.320492,8.26,USD,wire_transfer,MER-NDMu-0100,retail,58.12.14.237,DEV-76382982,-84.7915205,-55.660133,approved,0
TXN0006136,U0191,2026-03-05T08:36:21.320553,241.37,USD,purchase,MER-dXtS-9608,crypto,36.171.29.109,DEV-85162779,-42.997401,-123.997154,approved,0
TXN0006137,U0111,2026-02-27T12:44:21.320614,475.4,USD,atm_withdrawal,MER-LdEi-7541,crypto,57.75.95.216,DEV-26353764,67.370159,159.447342,approved,0
TXN0006138,U0496,2026-02-28T06:21:21.320677,137.16,USD,purchase,MER-Dhzf-1189,atm,40.161.161.192,DEV-19600043,-6.7665385,-88.243739,approved,0
TXN0006139,U0072,2026-03-02T05:03:21.320743,2015.83,USD,purchase,MER-DxoI-9223,wire,85.254.220.22,DEV-81601967,-48.59466,6.142429,approved,0
TXN0006140,U0460,2026-02-28T08:16:21.320810,106.16,USD,purchase,MER-yOfG-7919,crypto,109.88.237.121,DEV-43805389,-45.4892045,-91.425878,approved,0
TXN0006141,U0209,2026-02-28T13:21:21.320874,251.31,USD,purchase,MER-cARU-4886,atm,147.5.125.60,DEV-04817108,36.4862245,97.855258,approved,0
TXN0006142,U0035,2026-03-04T11:43:21.320987,193.22,USD,purchase,MER-JcxQ-4058,retail,210.218.91.8,DEV-15713765,-64.439676,69.698949,approved,0
TXN0006143,U0315,2026-03-02T14:53:21.321054,421.34,USD,purchase,MER-gIkb-4091,food,42.164.114.156,DEV-84630343,-3.141326,16.784631,approved,0
TXN0006144,U0040,2026-03-05T07:01:21.321120,170.62,USD,purchase,MER-gGNT-4490,retail,2.52.51.9,DEV-81011701,13.749868,-34.074021,declined,0
TXN0006145,U0395,2026-03-03T20:42:21.321181,3079.72,USD,purchase,MER-CGDP-8488,crypto,12.147.61.249,DEV-17869880,-29.85814,-177.774638,approved,0
TXN0006146,U0280,2026-03-01T03:24:21.321244,3235.56,USD,purchase,MER-AuTW-1483,food,84.83.83.211,DEV-57922637,43.263877,3.080178,approved,0
TXN0006147,U0096,2026-03-04T08:44:21.321305,131.61,USD,purchase,MER-keCF-8658,atm,163.38.25.209,DEV-24175571,40.494426,73.461159,approved,0
TXN0006148,U0477,2026-02-27T06:18:21.321367,217.19,USD,atm_withdrawal,MER-tanG-1581,crypto,18.163.51.60,DEV-49690360,64.873857,-170.78661,approved,0
TXN0006149,U0022,2026-03-02T09:34:21.321429,24.83,USD,atm_withdrawal,MER-RXcS-6904,crypto,70.246.4.206,DEV-50391875,-39.282022,56.788246,approved,0
TXN0006150,U0063,2026-03-02T01:32:21.321495,372.83,USD,purchase,MER-haqT-5648,atm,177.119.79.4,DEV-90841932,43.9192905,33.094367,approved,0
TXN0006151,U0123,2026-03-02T11:17:21.321559,240.12,USD,purchase,MER-iuLd-3299,travel,36.148.194.132,DEV-15992781,47.4289425,-147.80781,approved,0
TXN0006152,U0130,2026-03-04T16:17:21.321623,444.62,USD,purchase,MER-nUtH-2679,food,215.80.85.167,DEV-16807743,-9.001566,121.572577,approved,0
TXN0006153,U0358,2026-02-26T23:00:21.321686,370.16,USD,wire_transfer,MER-uMRY-6844,retail,175.55.23.4,DEV-99491637,-43.3776295,25.616728,approved,0
TXN0006154,U0064,2026-03-02T14:46:21.321747,14.06,USD,purchase,MER-ZUDX-2040,food,164.22.192.8,DEV-58729985,-11.4286085,135.164752,approved,0
TXN0006155,U0475,2026-02-27T00:01:21.321810,349.95,USD,wire_transfer,MER-JLDb-1169,atm,156.23.219.232,DEV-42581032,-1.2296745,168.773255,approved,0
TXN0006156,U0406,2026-02-28T13:53:21.321872,252.05,USD,purchase,MER-TyLs-9444,travel,123.193.117.220,DEV-12911595,-51.3974675,112.954728,approved,0
TXN0006157,U0401,2026-03-01T03:05:21.321933,195.51,USD,purchase,MER-IfsP-9260,crypto,85.233.45.153,DEV-76188313,8.3334615,14.85959,approved,0
TXN0006158,U0000,2026-03-03T15:55:21.321996,5.0,USD,wire_transfer,MER-wYSW-7105,atm,13.113.71.153,DEV-49586538,-84.813749,38.182665,approved,0
TXN0006159,U0443,2026-03-04T08:16:21.322065,415.68,USD,purchase,MER-WSHO-4679,travel,164.143.28.74,DEV-12613184,71.448992,-136.738298,approved,0
TXN0006160,U0225,2026-03-04T21:00:21.322131,68.5,USD,purchase,MER-eghD-2701,retail,214.27.249.86,DEV-02660244,60.233545,117.018958,approved,0
TXN0006161,U0026,2026-03-01T23:47:21.322227,1560.51,USD,purchase,MER-Npqo-4963,travel,102.254.238.97,DEV-90692808,-30.5187235,-136.79077,approved,0
TXN0006162,U0101,2026-02-28T04:25:21.322291,44.12,USD,purchase,MER-xDmw-0180,retail,12.176.95.44,DEV-46204848,76.083321,-101.357084,approved,0
TXN0006163,U0473,2026-03-03T09:06:21.322353,169.0,USD,purchase,MER-fKzY-7885,food,152.220.79.241,DEV-76010796,-45.9164575,-154.260824,approved,0
TXN0006164,U0034,2026-03-03T07:53:21.322414,462.06,USD,purchase,MER-VmPq-8950,crypto,153.62.244.250,DEV-71350667,34.9815565,123.621334,approved,0
TXN0006165,U0148,2026-02-27T08:42:21.322475,375.53,USD,purchase,MER-hlAf-9871,retail,87.103.230.17,DEV-99027939,52.4876125,166.238525,approved,0
TXN0006166,U0452,2026-03-03T02:02:21.322536,65340.46,USD,wire_transfer,MER-KOgR-5484,atm,195.242.81.70,DEV-39062004,37.128019,-113.731547,declined,0
TXN0006167,U0354,2026-02-27T00:47:21.322597,59.63,USD,purchase,MER-NMCW-8743,atm,189.26.164.142,DEV-10184960,7.625143,176.328156,approved,0
TXN0006168,U0254,2026-03-04T11:58:21.322658,104.37,USD,purchase,MER-Vvep-7324,atm,123.31.36.253,DEV-50873555,3.290156,66.833497,declined,0
TXN0006169,U0166,2026-03-03T13:54:21.322719,92.69,USD,purchase,MER-xwbE-6381,travel,125.182.191.2,DEV-77976407,-3.118989,139.040805,approved,0
TXN0006170,U0261,2026-03-01T20:20:21.322781,362.86,USD,purchase,MER-zjcI-9085,atm,196.48.3.80,DEV-01211018,-60.75486,-103.788117,approved,0
TXN0006171,U0434,2026-02-28T21:02:21.322845,178.29,USD,wire_transfer,MER-izEV-9705,food,154.201.119.232,DEV-23793466,-53.7769465,-46.653633,approved,0
TXN0006172,U0342,2026-02-26T14:07:21.322906,248.6,USD,purchase,MER-ZojO-2719,retail,100.247.252.152,DEV-07131180,-35.1865665,-79.726375,approved,0
TXN0006173,U0475,2026-03-04T15:09:21.322967,37735.38,USD,purchase,MER-FfxZ-3146,retail,177.228.193.55,DEV-89106058,-86.1159465,-157.610246,approved,0
TXN0006174,U0231,2026-03-01T16:47:21.323029,8.25,USD,bill_pay,MER-Ebrk-6015,atm,203.79.6.15,DEV-22053536,51.825945,125.459038,approved,0
TXN0006175,U0058,2026-03-02T14:59:21.323090,52.0,USD,wire_transfer,MER-AMVV-6935,wire,33.179.63.26,DEV-68474547,43.6866165,75.320555,approved,0
TXN0006176,U0475,2026-02-28T19:06:21.323151,467.24,USD,purchase,MER-JhoS-1536,wire,7.175.226.83,DEV-84040912,13.550137,171.136672,declined,0
TXN0006177,U0133,2026-03-01T22:27:21.323217,470.63,USD,bill_pay,MER-ufsb-4545,wire,57.207.48.67,DEV-56117918,-38.841234,75.318825,approved,0
TXN0006178,U0221,2026-02-28T01:15:21.323278,2254.41,USD,purchase,MER-tVPi-1127,crypto,18.159.89.191,DEV-30773851,4.9080545,-102.945163,approved,0
TXN0006179,U0099,2026-03-05T10:41:21.323340,446.27,USD,purchase,MER-jdSk-8801,crypto,166.225.191.223,DEV-46779303,-85.9896275,138.727334,approved,0
TXN0006180,U0483,2026-02-27T05:46:21.323402,474.65,USD,wire_transfer,MER-vsSc-7879,wire,123.171.158.168,DEV-76786489,-27.709261,-14.790038,approved,0
TXN0006181,U0247,2026-03-04T03:03:21.323463,301.91,USD,wire_transfer,MER-ZhMY-2258,crypto,128.215.13.98,DEV-58887720,54.0088385,-148.284558,approved,0
TXN0006182,U0157,2026-02-28T06:28:21.323526,177.99,USD,atm_withdrawal,MER-eJyT-7847,crypto,45.255.156.192,DEV-69810069,-52.854754,60.810921,approved,0
TXN0006183,U0485,2026-03-01T18:54:21.323587,487.37,USD,atm_withdrawal,MER-mGZd-0061,travel,140.153.63.123,DEV-24604400,-3.2744205,-174.361496,declined,0
TXN0006184,U0234,2026-02-27T01:21:21.323650,157.38,USD,purchase,MER-KVZX-3618,wire,101.93.109.5,DEV-27332471,-18.801854,-19.055009,approved,0
TXN0006185,U0344,2026-03-01T07:20:21.323714,307.89,USD,bill_pay,MER-Eoxv-3010,wire,223.127.84.84,DEV-82953841,30.7580235,112.043602,approved,0
TXN0006186,U0023,2026-02-27T06:35:21.323776,252.84,USD,purchase,MER-bcIW-1434,atm,159.17.150.135,DEV-98519552,35.255389,153.705692,approved,0
TXN0006187,U0113,2026-03-02T06:00:21.323837,368.23,USD,bill_pay,MER-Mwve-5437,atm,111.49.195.111,DEV-41649126,-36.123141,125.727899,approved,0
TXN0006188,U0094,2026-03-04T22:32:21.323898,69.52,USD,bill_pay,MER-twmA-9891,crypto,191.80.18.205,DEV-32486970,78.4687625,116.056922,approved,0
TXN0006189,U0491,2026-03-01T08:58:21.323959,319.58,USD,wire_transfer,MER-dSrh-7075,travel,165.206.64.244,DEV-87640812,57.5754125,-105.662438,approved,0
TXN0006190,U0078,2026-03-05T02:23:21.324025,232.88,USD,purchase,MER-JXRT-1985,crypto,141.206.177.90,DEV-45850932,53.5749155,-57.035455,approved,0
TXN0006191,U0114,2026-02-26T22:37:21.324087,270.93,USD,bill_pay,MER-QtQO-7565,atm,178.150.107.208,DEV-92839154,10.003,-75.083651,approved,0
TXN0006192,U0317,2026-02-26T20:55:21.324148,249.06,USD,atm_withdrawal,MER-OCdF-4587,wire,111.159.5.80,DEV-42960215,-74.2848665,58.562203,approved,0
TXN0006193,U0224,2026-02-27T05:27:21.324210,495.64,USD,purchase,MER-zUPW-7957,wire,83.149.77.236,DEV-37563213,57.3158365,-77.490221,approved,0
TXN0006194,U0282,2026-03-02T03:58:21.324271,3169.2,USD,atm_withdrawal,MER-NeRz-7766,wire,214.82.147.190,DEV-62585192,-7.653444,43.308445,approved,0
TXN0006195,U0155,2026-03-02T14:10:21.324332,343.46,USD,purchase,MER-JUuS-8288,wire,152.115.6.58,DEV-76409022,-73.6735545,-112.464343,approved,0
TXN0006196,U0011,2026-03-01T03:39:21.324394,264.39,USD,wire_transfer,MER-HhPe-4490,crypto,71.229.226.12,DEV-72913859,-71.2083555,-1.252971,approved,0
TXN0006197,U0063,2026-02-26T19:32:21.324456,253.36,USD,purchase,MER-oUze-1934,retail,11.8.166.235,DEV-79160020,86.653902,-90.028371,approved,0
TXN0006198,U0388,2026-03-05T10:42:21.324518,259.34,USD,bill_pay,MER-BvUh-2467,retail,175.80.137.216,DEV-95412753,16.2408275,79.157143,approved,0
TXN0006199,U0281,2026-03-04T04:16:21.324579,377.64,USD,purchase,MER-uieE-8287,travel,145.208.226.146,DEV-81585448,68.3326575,-151.912424,approved,0
TXN0006200,U0172,2026-03-05T11:38:21.324639,3888.69,USD,purchase,MER-DYau-9471,food,171.71.179.76,DEV-12354495,59.880362,35.222132,approved,0
TXN0006201,U0433,2026-03-03T13:21:21.324700,221.07,USD,atm_withdrawal,MER-resq-8554,retail,116.156.136.195,DEV-27124750,-37.9492365,-110.907068,approved,0
TXN0006202,U0266,2026-03-02T07:16:21.324762,488.26,USD,atm_withdrawal,MER-WFZY-8104,retail,84.147.50.28,DEV-82661640,42.6114805,-30.512557,approved,0
TXN0006203,U0303,2026-03-03T01:48:21.324824,489.5,USD,purchase,MER-vnVg-0789,atm,89.177.16.46,DEV-72214059,1.1665545,36.34862,approved,0
TXN0006204,U0169,2026-03-04T04:41:21.324885,472.28,USD,purchase,MER-NnaQ-0073,travel,113.73.12.49,DEV-45230702,-38.359889,-157.14156,approved,0
TXN0006205,U0460,2026-03-01T20:34:21.324945,241.91,USD,purchase,MER-XoXs-7278,travel,151.99.81.240,DEV-24845398,-2.949734,-96.379015,approved,0
TXN0006206,U0436,2026-03-01T16:37:21.325006,300.89,USD,atm_withdrawal,MER-LCgp-0637,crypto,162.76.12.208,DEV-83956779,-48.834786,-24.635946,approved,0
TXN0006207,U0179,2026-03-04T13:09:21.325067,401.43,USD,atm_withdrawal,MER-CKsM-6491,wire,148.240.135.244,DEV-97544792,64.5455465,150.952164,approved,0
TXN0006208,U0397,2026-03-02T08:04:21.325128,357.57,USD,purchase,MER-WWiq-8774,travel,132.125.150.172,DEV-36093439,79.6354325,51.744495,approved,0
TXN0006209,U0466,2026-03-04T19:58:21.325189,396.36,USD,wire_transfer,MER-CMLB-7854,retail,157.169.16.140,DEV-89932870,-0.441059,-159.570584,declined,0
TXN0006210,U0266,2026-03-01T14:54:21.325251,342.89,USD,bill_pay,MER-Swbf-0772,retail,214.78.40.251,DEV-81502390,-72.6610335,-59.295351,approved,0
TXN0006211,U0196,2026-03-04T23:32:21.325313,3946.57,USD,wire_transfer,MER-hBSJ-6571,crypto,23.97.199.37,DEV-63059085,85.875039,-42.571196,declined,0
TXN0006212,U0260,2026-03-03T15:29:21.325374,566.36,USD,purchase,MER-UTIu-4747,travel,73.147.115.29,DEV-41250652,45.820033,-97.897311,approved,0
TXN0006213,U0172,2026-02-28T14:54:21.325436,114.68,USD,purchase,MER-UGHL-5565,wire,61.34.128.36,DEV-22742070,23.7248475,86.370869,approved,0
TXN0006214,U0287,2026-02-26T20:47:21.325498,90.86,USD,atm_withdrawal,MER-vRzq-9101,crypto,88.103.248.144,DEV-52410854,36.9594055,-55.247669,approved,0
TXN0006215,U0404,2026-02-28T06:25:21.325558,479.21,USD,bill_pay,MER-TZug-2526,travel,91.242.134.70,DEV-07525627,73.244717,-118.564169,approved,0
TXN0006216,U0342,2026-02-28T10:51:21.325619,373.84,USD,atm_withdrawal,MER-Ppdq-0169,atm,29.216.199.90,DEV-43378433,20.627173,-173.607355,approved,0
TXN0006217,U0119,2026-03-05T11:32:21.325680,494.94,USD,bill_pay,MER-nGAm-6274,travel,182.54.202.114,DEV-97181839,-46.2447185,-173.368305,approved,0
TXN0006218,U0040,2026-03-02T02:36:21.325740,1277.15,USD,atm_withdrawal,MER-xnCZ-0826,food,217.157.215.126,DEV-40809816,-42.2108595,-7.707547,approved,0
TXN0006219,U0010,2026-03-02T09:10:21.325802,380.36,USD,purchase,MER-CCkn-7424,travel,118.34.89.105,DEV-41316831,49.0910015,172.810329,approved,0
TXN0006220,U0288,2026-02-28T19:18:21.325862,111.31,USD,purchase,MER-XODM-7575,retail,161.194.121.147,DEV-05545220,-65.914733,-4.754396,approved,0
TXN0006221,U0214,2026-02-27T12:22:21.325924,360.33,USD,purchase,MER-cZnG-4490,retail,214.137.101.23,DEV-35572262,66.699539,-134.193536,approved,0
TXN0006222,U0045,2026-03-04T12:20:21.325986,99.86,USD,atm_withdrawal,MER-mMQM-2337,retail,78.52.22.38,DEV-02675015,78.9435255,178.305354,approved,0
TXN0006223,U0198,2026-03-04T06:58:21.326048,194.49,USD,purchase,MER-wMAp-5291,atm,82.164.249.98,DEV-27042382,-36.3388675,-109.402623,approved,0
TXN0006224,U0466,2026-03-03T23:00:21.326110,398.16,USD,purchase,MER-kuVm-8229,food,84.106.233.117,DEV-72704022,-10.7427105,-152.853907,approved,0
TXN0006225,U0470,2026-03-04T16:39:21.326170,256.43,USD,purchase,MER-PjnF-1321,food,96.221.168.115,DEV-33191965,44.4916815,136.726189,approved,0
TXN0006226,U0131,2026-03-04T20:46:21.326232,163.96,USD,atm_withdrawal,MER-BkVB-1393,travel,66.204.205.108,DEV-08408755,3.14496,89.832843,approved,0
TXN0006227,U0113,2026-02-27T00:09:21.326292,205.55,USD,wire_transfer,MER-eJZU-3875,crypto,86.33.166.61,DEV-32680749,-27.81732,1.12759,approved,0
TXN0006228,U0003,2026-03-02T09:35:21.326354,292.52,USD,wire_transfer,MER-qfGU-7694,travel,142.35.210.12,DEV-61420325,38.0619605,-21.275481,approved,0
TXN0006229,U0319,2026-03-05T04:11:21.326414,32.21,USD,atm_withdrawal,MER-Khwh-9601,wire,174.104.235.83,DEV-86031573,22.021601,167.22434,approved,0
TXN0006230,U0224,2026-03-03T23:21:21.326475,50.84,USD,purchase,MER-WTPf-6567,food,112.44.87.71,DEV-40674104,71.304309,-97.110124,approved,0
TXN0006231,U0128,2026-03-04T22:04:21.326536,1871.26,USD,purchase,MER-JLlz-0346,wire,53.19.110.163,DEV-55567214,-59.935757,128.292186,approved,0
TXN0006232,U0458,2026-03-03T16:36:21.326597,416.02,USD,bill_pay,MER-ZFxa-4474,food,108.233.252.69,DEV-75657812,7.784581,15.879499,approved,0
TXN0006233,U0219,2026-03-01T21:50:21.326658,198.13,USD,atm_withdrawal,MER-tUKE-6989,retail,38.78.135.254,DEV-49563526,17.979175,-171.462607,declined,0
TXN0006234,U0420,2026-03-04T03:32:21.326720,71.03,USD,wire_transfer,MER-XhtA-4844,atm,28.193.9.115,DEV-20213443,29.836681,-114.030836,approved,0
TXN0006235,U0269,2026-02-27T01:14:21.326782,96.69,USD,atm_withdrawal,MER-iRcG-8873,wire,3.20.66.95,DEV-08478623,-13.1093975,-51.160133,approved,0
TXN0006236,U0369,2026-03-01T15:24:21.326844,69.49,USD,wire_transfer,MER-BbPX-6894,travel,133.190.78.56,DEV-61962196,30.1091725,-98.023182,approved,0
TXN0006237,U0446,2026-02-26T14:08:21.326905,399.25,USD,purchase,MER-SxNH-1068,retail,39.87.136.217,DEV-73997134,-77.7435535,48.570519,approved,0
TXN0006238,U0344,2026-02-27T14:57:21.326967,370.47,USD,purchase,MER-AwiS-2746,travel,123.122.15.17,DEV-82211073,82.8075055,-167.065474,approved,0
TXN0006239,U0308,2026-02-27T20:33:21.327029,270.55,USD,wire_transfer,MER-iHXz-5926,retail,53.76.59.208,DEV-24366857,-82.3771745,-18.624019,approved,0
TXN0006240,U0112,2026-02-26T20:49:21.327090,272.52,USD,purchase,MER-mfZO-6647,travel,210.94.170.49,DEV-28267915,-71.5990935,23.89692,approved,0
TXN0006241,U0416,2026-02-28T17:12:21.327151,1891.75,USD,purchase,MER-umYb-3390,retail,55.217.151.133,DEV-32250905,-23.678688,10.411638,approved,0
TXN0006242,U0155,2026-03-05T00:25:21.327212,437.94,USD,purchase,MER-ubIb-7454,crypto,84.241.253.221,DEV-69842452,-89.349817,-2.433665,approved,0
TXN0006243,U0344,2026-02-26T16:45:21.327276,24.18,USD,purchase,MER-iFkv-7004,crypto,75.183.200.159,DEV-89448137,5.1646105,-123.169166,approved,0
TXN0006244,U0138,2026-03-01T01:15:21.327337,97.26,USD,purchase,MER-Eyyg-6167,retail,91.100.226.186,DEV-66930999,55.71156,40.501445,approved,0
TXN0006245,U0098,2026-02-27T13:32:21.327398,210.57,USD,purchase,MER-QdCS-5474,crypto,191.133.187.193,DEV-58301270,-80.6757835,98.000799,approved,0
TXN0006246,U0212,2026-03-04T14:17:21.327459,207.09,USD,purchase,MER-uqwg-8721,retail,34.12.255.7,DEV-61734939,-77.504906,118.933418,approved,0
TXN0006247,U0363,2026-02-28T07:01:21.327521,159.82,USD,wire_transfer,MER-IuIi-8931,atm,206.186.223.232,DEV-88732369,50.6424865,6.617339,approved,0
TXN0006248,U0352,2026-03-01T02:56:21.327586,311.77,USD,wire_transfer,MER-RkJo-4217,crypto,197.94.37.236,DEV-39526369,-19.663332,-126.731813,approved,0
TXN0006249,U0045,2026-03-02T11:41:21.327647,49.05,USD,purchase,MER-qnUk-0205,wire,199.12.140.151,DEV-23101205,-63.156842,43.689485,approved,0
TXN0006250,U0019,2026-02-27T10:23:21.327708,402.51,USD,purchase,MER-HIJH-5090,food,83.179.179.108,DEV-04844233,-62.225948,-68.038768,approved,0
TXN0006251,U0421,2026-02-27T10:06:21.327769,41.09,USD,wire_transfer,MER-oYuM-0162,crypto,85.157.71.140,DEV-90592634,77.051392,-169.349943,approved,0
TXN0006252,U0420,2026-03-01T02:44:21.327830,4824.2,USD,purchase,MER-Uubb-8322,crypto,71.99.69.188,DEV-24897315,-12.2666185,-103.988497,approved,0
TXN0006253,U0295,2026-03-03T05:08:21.327891,263.25,USD,purchase,MER-IUUG-8957,travel,119.74.244.164,DEV-69612701,-88.4374195,-150.348132,approved,0
TXN0006254,U0123,2026-03-02T08:30:21.327952,4170.0,USD,purchase,MER-GqrX-7074,atm,16.40.128.118,DEV-79804774,-35.568204,105.69302,approved,0
TXN0006255,U0339,2026-03-04T15:28:21.328014,467.87,USD,purchase,MER-xcRB-7566,wire,71.38.120.142,DEV-01465005,-63.556144,20.897456,approved,0
TXN0006256,U0100,2026-03-01T10:19:21.328075,420.5,USD,purchase,MER-uTbw-2373,travel,213.32.211.143,DEV-62936763,16.0321505,117.687912,approved,0
